Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,8,20,3,1307,1300,1453,1420,MQ,3552,N691AE,166,140,141,33,7,LEX,DFW,785,9,16,0,,0,0,0,26,0,7
2008,9,12,5,NA,1820,NA,1951,CO,150,,NA,211,NA,NA,NA,IAH,ONT,1334,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,11,16,7,1652,1635,1804,1750,WN,3062,N227WN,72,75,59,14,17,SJC,SNA,342,4,9,0,,0,NA,NA,NA,NA,NA
2008,8,3,7,2100,2103,2123,2138,OO,4136,N863AS,83,95,65,-15,-3,SLC,LWS,461,5,13,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,1146,1130,1418,1400,WN,1092,N336SW,92,90,78,18,16,ELP,DAL,562,4,10,0,,0,8,0,2,0,8
2008,12,15,1,1912,1527,2219,1814,CO,1877,N73291,247,227,205,245,225,PHL,IAH,1324,7,35,0,,0,0,0,245,0,0
2008,12,24,3,541,540,908,857,EV,5476,N976EV,147,137,122,11,1,ATW,ATL,765,14,11,0,,0,NA,NA,NA,NA,NA
2008,12,29,1,1250,1205,1348,1305,WN,672,N480WN,58,60,45,43,45,DAL,LIT,296,4,9,0,,0,43,0,0,0,0
2008,11,12,3,1335,1300,1539,1520,AA,2350,N7BJAA,124,140,95,19,35,DFW,ORD,802,12,17,0,,0,0,0,19,0,0
2008,9,10,3,1137,1145,1250,1308,CO,1129,N59338,73,83,50,-18,-8,BOS,EWR,200,10,13,0,,0,NA,NA,NA,NA,NA
2008,2,10,7,2028,2000,2141,2122,US,2143,N748UW,73,82,45,19,28,BOS,LGA,185,15,13,0,,0,0,0,0,0,19
2008,12,14,7,1823,1745,2104,2017,UA,1583,N460UA,281,272,258,47,38,MIA,DEN,1709,7,16,0,,0,6,0,9,0,32
2008,11,10,1,737,740,932,1000,MQ,3484,N618MQ,175,200,165,-28,-3,CHS,DFW,987,4,6,0,,0,NA,NA,NA,NA,NA
2008,9,19,5,629,630,735,737,CO,822,N35407,66,67,50,-2,-1,MSY,IAH,305,6,10,0,,0,NA,NA,NA,NA,NA
2008,7,5,6,956,1000,1048,1101,YV,7094,N75996,52,61,38,-13,-4,ORD,CWA,213,1,13,0,,0,NA,NA,NA,NA,NA
2008,4,29,2,2001,2005,2232,2244,US,454,N664AW,91,99,70,-12,-4,PHX,SLC,507,6,15,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,846,805,1007,921,OO,3709,N237SW,81,76,48,46,41,SLC,SUN,223,4,29,0,,0,46,0,0,0,0
2008,4,29,2,1604,1610,1712,1723,XE,433,N18557,68,73,60,-11,-6,SAN,MRY,376,2,6,0,,0,NA,NA,NA,NA,NA
2008,2,8,5,557,600,827,840,B6,68,N618JB,150,160,126,-13,-3,FLL,JFK,1069,10,14,0,,0,NA,NA,NA,NA,NA
2008,4,4,5,1245,1235,1638,1640,WN,49,N671SW,113,125,100,-2,10,LAS,AMA,758,4,9,0,,0,NA,NA,NA,NA,NA
2008,3,20,4,1255,1300,1632,1629,NW,886,N322NB,157,149,131,3,-5,MSP,BDL,1050,4,22,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,1604,1600,1732,1725,WN,3514,N202WN,88,85,63,7,4,OAK,SAN,446,2,23,0,,0,NA,NA,NA,NA,NA
2008,7,16,3,2118,2121,2227,2234,UA,1469,N494UA,129,133,114,-7,-3,DEN,RNO,804,5,10,0,,0,NA,NA,NA,NA,NA
2008,9,21,7,2052,2050,2216,2215,WN,879,N496WN,84,85,70,1,2,SMF,PDX,479,4,10,0,,0,NA,NA,NA,NA,NA
2008,9,25,4,625,630,749,756,CO,605,N16703,84,86,61,-7,-5,OKC,IAH,395,12,11,0,,0,NA,NA,NA,NA,NA
2008,9,15,1,NA,1400,NA,1515,WN,2049,,NA,75,NA,NA,NA,OAK,ONT,361,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,9,5,5,1810,1805,1957,1933,UA,685,N328UA,107,88,60,24,5,ORD,MSP,334,2,45,0,,0,0,0,24,0,0
2008,1,16,3,753,800,1015,1053,US,1701,N181UW,322,353,303,-38,-7,CLT,SFO,2296,6,13,0,,0,NA,NA,NA,NA,NA
2008,8,15,5,2158,2100,50,2345,WN,2612,N466WN,172,165,117,65,58,PHL,MCO,861,4,51,0,,0,0,0,7,0,58
2008,5,1,4,2107,1955,2147,2044,OO,6707,N745SK,40,49,23,63,72,DEN,ASE,125,3,14,0,,0,0,0,0,0,63
2008,3,26,3,1325,1328,1429,1442,NW,1242,N771NC,64,74,42,-13,-3,DTW,IND,231,10,12,0,,0,NA,NA,NA,NA,NA
2008,8,3,7,2145,2130,20,8,FL,276,N126AT,155,158,127,12,15,ATL,BOS,946,6,22,0,,0,NA,NA,NA,NA,NA
2008,5,28,3,1711,1717,1736,1739,EV,4366,N916EV,85,82,54,-3,-6,ATL,EVV,350,3,28,0,,0,NA,NA,NA,NA,NA
2008,3,8,6,1550,1555,1917,1910,WN,3520,N772SW,147,135,128,7,-5,DEN,MDW,895,6,13,0,,0,NA,NA,NA,NA,NA
2008,7,15,2,1428,1425,1749,1803,F9,282,N805FR,141,158,125,-14,3,SEA,DEN,1024,5,11,0,,0,NA,NA,NA,NA,NA
2008,8,11,1,1944,1845,16,2325,AA,614,N433AA,212,220,197,51,59,DFW,BOS,1562,5,10,0,,0,0,0,51,0,0
2008,9,28,7,1005,1010,1119,1135,MQ,3614,N805AE,74,85,60,-16,-5,BTR,DFW,383,6,8,0,,0,NA,NA,NA,NA,NA
2008,10,13,1,1208,1216,1320,1315,YV,7153,N508MJ,132,119,89,5,-8,CLT,ORD,599,7,36,0,,0,NA,NA,NA,NA,NA
2008,10,23,4,1252,1255,1441,1447,OO,6735,N728SK,109,112,89,-6,-3,MSO,DEN,679,10,10,0,,0,NA,NA,NA,NA,NA
2008,10,1,3,1626,1630,1742,1750,MQ,3418,N923MQ,76,80,63,-8,-4,CRP,DFW,354,6,7,0,,0,NA,NA,NA,NA,NA
2008,3,30,7,1440,1345,1602,1440,MQ,4192,N650AE,142,115,100,82,55,BUF,ORD,473,7,35,0,,0,0,0,82,0,0
2008,9,1,1,2052,2055,2114,2115,AA,1955,N538AA,142,140,119,-1,-3,DFW,PHX,868,5,18,0,,0,NA,NA,NA,NA,NA
2008,8,21,4,716,715,827,825,WN,1162,N385SW,71,70,50,2,1,SAN,PHX,304,5,16,0,,0,NA,NA,NA,NA,NA
2008,5,16,5,1157,1200,1424,1426,OH,5497,N785CA,147,146,130,-2,-3,BOS,CVG,752,2,15,0,,0,NA,NA,NA,NA,NA
2008,3,15,6,1712,1635,1905,1835,WN,2062,N754SW,113,120,97,30,37,JAN,MDW,666,9,7,0,,0,7,0,0,0,23
2008,10,21,2,725,730,828,845,B6,609,N587JB,63,75,46,-17,-5,PWM,JFK,274,7,10,0,,0,NA,NA,NA,NA,NA
2008,3,2,7,1743,1745,2030,2020,WN,3060,N291WN,107,95,93,10,-2,ABQ,DAL,580,4,10,0,,0,NA,NA,NA,NA,NA
2008,4,12,6,551,600,922,926,OO,6732,N710SK,151,146,132,-4,-9,MRY,DEN,960,6,13,0,,0,NA,NA,NA,NA,NA
2008,7,4,5,1412,1420,1600,1615,AA,1694,N411AA,108,115,88,-15,-8,DFW,BNA,631,4,16,0,,0,NA,NA,NA,NA,NA
2008,5,8,4,1450,1432,1704,1649,XE,2622,N21144,194,197,179,15,18,ORF,IAH,1201,6,9,0,,0,1,0,0,0,14
2008,11,1,6,1200,1209,1230,1245,YV,2904,N17231,90,96,73,-15,-9,GJT,PHX,438,7,10,0,,0,NA,NA,NA,NA,NA
2008,6,12,4,2127,2132,2220,2222,OO,4090,N413SW,113,110,83,-2,-5,SLC,TUS,601,5,25,0,,0,NA,NA,NA,NA,NA
2008,9,22,1,1945,2000,2046,2105,AA,1993,N574AA,121,125,102,-19,-15,DCA,STL,719,6,13,0,,0,NA,NA,NA,NA,NA
2008,7,2,3,1327,1325,1756,1812,CO,1616,N36247,149,167,135,-16,2,PHX,IAH,1009,4,10,0,,0,NA,NA,NA,NA,NA
2008,7,10,4,729,730,746,745,WN,3661,N733SA,77,75,57,1,-1,ELP,PHX,347,5,15,0,,0,NA,NA,NA,NA,NA
2008,7,31,4,827,825,933,932,MQ,3047,N250AE,66,67,37,1,2,LAX,SAN,109,7,22,0,,0,NA,NA,NA,NA,NA
2008,5,21,3,2030,2030,2132,2140,WN,2168,N757LV,62,70,50,-8,0,BWI,PVD,328,5,7,0,,0,NA,NA,NA,NA,NA
2008,7,1,2,1655,1700,1954,1957,9E,2920,86599E,119,117,94,-3,-5,HSV,DTW,554,15,10,0,,0,NA,NA,NA,NA,NA
2008,11,6,4,1851,1845,1950,1950,WN,447,N389SW,59,65,41,0,6,LAX,LAS,236,6,12,0,,0,NA,NA,NA,NA,NA
2008,1,10,4,1901,1825,2225,2045,AA,2368,N451AA,204,140,109,100,36,DFW,ORD,802,5,90,0,,0,0,0,100,0,0
2008,1,21,1,849,850,1004,1010,AA,379,N564AA,195,200,175,-6,-1,AUS,LAX,1242,10,10,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,2126,2130,2245,2305,UA,898,N314UA,79,95,62,-20,-4,IAD,BOS,413,4,13,0,,0,NA,NA,NA,NA,NA
2008,4,8,2,859,859,1305,1315,YV,2995,N912FJ,126,136,96,-10,0,PHX,OKC,833,5,25,0,,0,NA,NA,NA,NA,NA
2008,12,7,7,1117,1120,1136,1147,US,654,N902AW,79,87,49,-11,-3,PHX,SNA,338,7,23,0,,0,NA,NA,NA,NA,NA
2008,12,10,3,602,610,816,820,9E,2542,86839E,134,130,110,-4,-8,BTV,DTW,536,8,16,0,,0,NA,NA,NA,NA,NA
2008,3,3,1,1525,1505,1827,1752,CO,1739,N36207,302,287,282,35,20,IAH,SEA,1874,4,16,0,,0,20,0,15,0,0
2008,6,13,5,1050,1043,1401,1359,F9,226,N904FR,131,136,108,2,7,SMF,DEN,910,10,13,0,,0,NA,NA,NA,NA,NA
2008,4,15,2,1423,1420,1752,1808,US,968,N919UW,209,228,193,-16,3,SJU,CLT,1474,5,11,0,,0,NA,NA,NA,NA,NA
2008,11,10,1,1007,935,1119,1050,AA,471,N278AA,72,75,57,29,32,DFW,ICT,328,3,12,0,,0,29,0,0,0,0
2008,12,27,6,1430,1430,1602,1607,XE,2945,N33182,92,97,73,-5,0,IAH,BHM,562,6,13,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,NA,835,NA,1005,MQ,3788,,NA,90,NA,NA,NA,SGF,DFW,364,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,7,15,2,731,735,907,910,XE,2390,N12564,96,95,74,-3,-4,CLE,MHT,544,5,17,0,,0,NA,NA,NA,NA,NA
2008,8,14,4,605,605,910,910,DL,1162,N658DL,125,125,93,0,0,SEA,SLC,689,13,19,0,,0,NA,NA,NA,NA,NA
2008,7,23,3,1742,1730,NA,2109,XE,2044,N14920,NA,159,NA,NA,12,IAH,CLT,913,NA,21,0,,1,NA,NA,NA,NA,NA
2008,8,21,4,1208,1200,1527,1515,DL,66,N900DE,139,135,105,12,8,DFW,ATL,732,10,24,0,,0,NA,NA,NA,NA,NA
2008,7,15,2,644,645,747,745,MQ,4803,N847AE,63,60,39,2,-1,LGA,BOS,185,6,18,0,,0,NA,NA,NA,NA,NA
2008,6,29,7,1044,1040,1625,1625,WN,470,N727SW,221,225,208,0,4,RNO,MDW,1680,5,8,0,,0,NA,NA,NA,NA,NA
2008,2,17,7,704,710,810,825,9E,5786,88699E,126,135,104,-15,-6,CLE,MEM,622,8,14,0,,0,NA,NA,NA,NA,NA
2008,5,15,4,1224,1231,1354,1344,UA,1574,N488UA,90,73,46,10,-7,LAX,LAS,236,10,34,0,,0,NA,NA,NA,NA,NA
2008,2,10,7,927,936,1114,1058,YV,7393,N511MJ,167,142,124,16,-9,RDU,ORD,647,29,14,0,,0,0,0,16,0,0
2008,8,2,6,2146,2100,2244,2200,CO,1787,N76504,58,60,42,44,46,IAH,DFW,224,4,12,0,,0,8,0,0,0,36
2008,1,12,6,822,830,945,955,DL,1797,N133DN,83,85,62,-10,-8,ATL,TPA,406,5,16,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1444,1430,2252,2155,HA,26,N585HA,368,325,348,57,14,HNL,PDX,2603,7,13,0,,0,57,0,0,0,0
2008,12,13,6,2300,2300,438,500,UA,158,N523UA,218,240,193,-22,0,SFO,ORD,1846,7,18,0,,0,NA,NA,NA,NA,NA
2008,2,14,4,2210,2215,2328,2355,US,1586,N204UW,78,100,65,-27,-5,CLT,PHL,448,3,10,0,,0,NA,NA,NA,NA,NA
2008,11,26,3,1557,1555,1611,1615,WN,28,N760SW,134,140,121,-4,2,MAF,LAS,796,3,10,0,,0,NA,NA,NA,NA,NA
2008,8,11,1,1954,1955,2125,2136,FL,906,N945AT,91,101,72,-11,-1,ATL,PHF,508,7,12,0,,0,NA,NA,NA,NA,NA
2008,4,29,2,1943,1947,2017,2024,HA,596,N484HA,34,37,23,-7,-4,HNL,OGG,100,5,6,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,606,610,732,725,OO,6749,N979SW,86,75,48,7,-4,RAP,DEN,301,9,29,0,,0,NA,NA,NA,NA,NA
2008,5,3,6,1529,1530,1758,1753,EV,4856,N835AS,149,143,114,5,-1,ATL,HPN,780,4,31,0,,0,NA,NA,NA,NA,NA
2008,7,3,4,2020,2015,2344,2335,AA,642,N287AA,144,140,121,9,5,DFW,CMH,927,10,13,0,,0,NA,NA,NA,NA,NA
2008,2,28,4,1256,845,1647,1248,UA,81,N671UA,351,363,329,239,251,LAX,HNL,2556,3,19,0,,0,30,0,0,0,209
2008,2,23,6,1643,1640,1741,1745,MQ,3480,N614AE,58,65,43,-4,3,AMA,DFW,313,8,7,0,,0,NA,NA,NA,NA,NA
2008,3,9,7,1045,1041,1348,1349,OO,6662,N917SW,123,128,108,-1,4,DEN,MSN,826,3,12,0,,0,NA,NA,NA,NA,NA
2008,2,29,5,1642,1606,1756,1715,OO,5674,N579SW,74,69,60,41,36,RDD,SFO,199,4,10,0,,0,0,0,0,0,41
2008,9,7,7,1532,1530,1829,1825,B6,511,N216JB,177,175,143,4,2,EWR,FLL,1065,3,31,0,,0,NA,NA,NA,NA,NA
2008,9,29,1,1418,1425,1508,1520,US,1265,N711UW,110,115,97,-12,-7,CLT,MSY,651,4,9,0,,0,NA,NA,NA,NA,NA
2008,2,27,3,1509,1510,1545,1544,OO,3930,N463SW,96,94,81,1,-1,SLC,FAT,501,4,11,0,,0,NA,NA,NA,NA,NA
2008,7,12,6,1854,1835,2038,2025,YV,2621,N928LR,164,170,138,13,19,CLT,AUS,1033,5,21,0,,0,NA,NA,NA,NA,NA
2008,4,17,4,625,630,735,750,WN,98,N264LV,70,80,58,-15,-5,MAF,HOU,441,4,8,0,,0,NA,NA,NA,NA,NA
2008,6,7,6,833,835,1117,1131,OO,6550,N716SK,104,116,82,-14,-2,TUS,DEN,639,12,10,0,,0,NA,NA,NA,NA,NA
2008,4,2,3,1600,1600,1705,1721,EV,4356,N637AS,65,81,50,-16,0,ATL,TRI,227,8,7,0,,0,NA,NA,NA,NA,NA
2008,9,15,1,1006,1000,1359,1353,DL,325,N632DL,233,233,204,6,6,ATL,STT,1599,4,25,0,,0,NA,NA,NA,NA,NA
2008,11,30,7,1201,1200,1318,1315,WN,2893,N794SW,77,75,60,3,1,OAK,LAX,337,6,11,0,,0,NA,NA,NA,NA,NA
2008,8,12,2,746,756,1051,1107,UA,1494,N439UA,125,131,97,-16,-10,RNO,DEN,804,5,23,0,,0,NA,NA,NA,NA,NA
2008,9,20,6,946,945,1323,1331,DL,419,N672DL,217,226,190,-8,1,ATL,SJU,1547,4,23,0,,0,NA,NA,NA,NA,NA
2008,11,15,6,1705,1710,1753,1803,9E,5896,96029E,48,53,28,-10,-5,ATL,TYS,152,3,17,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1354,1357,1514,1526,DL,1103,N950DL,80,89,61,-12,-3,ATL,MLB,443,5,14,0,,0,NA,NA,NA,NA,NA
2008,7,24,4,1148,1155,1246,1255,DL,784,N901DE,118,120,91,-9,-7,ATL,ORD,606,7,20,0,,0,NA,NA,NA,NA,NA
2008,11,30,7,830,830,1016,1025,WN,247,N649SW,166,175,141,-9,0,RSW,MDW,1105,7,18,0,,0,NA,NA,NA,NA,NA
2008,7,10,4,2234,2210,558,603,US,1622,N163US,264,293,247,-5,24,SEA,CLT,2279,7,10,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1725,1722,1856,1857,AS,685,N703AS,91,95,73,-1,3,PSP,SFO,421,5,13,0,,0,NA,NA,NA,NA,NA
2008,10,5,7,1520,1500,1721,1637,OH,6644,N796CA,121,97,72,44,20,DCA,BOS,399,4,45,0,,0,0,20,24,0,0
2008,2,16,6,1752,1740,1949,1945,AA,1541,N3CEAA,117,125,95,4,12,RDU,MIA,700,14,8,0,,0,NA,NA,NA,NA,NA
2008,4,28,1,857,900,1013,1028,9E,2031,91709E,136,148,117,-15,-3,ATL,HOU,696,2,17,0,,0,NA,NA,NA,NA,NA
2008,12,6,6,1420,1420,1745,1732,XE,2182,N11189,145,132,111,13,0,COS,IAH,809,14,20,0,,0,NA,NA,NA,NA,NA
2008,12,28,7,1433,1358,1539,1519,9E,2528,83909E,66,81,41,20,35,DTW,SCE,300,8,17,0,,0,20,0,0,0,0
2008,12,27,6,1045,1045,1200,1208,OH,6484,N811CA,75,83,52,-8,0,RIC,LGA,292,10,13,0,,0,NA,NA,NA,NA,NA
2008,7,2,3,1717,1720,1812,1815,AA,303,N409AA,175,175,151,-3,-3,DFW,ONT,1189,10,14,0,,0,NA,NA,NA,NA,NA
2008,5,19,1,1907,1835,2222,2149,CO,318,N38257,195,194,147,33,32,EWR,TPA,998,5,43,0,,0,32,0,1,0,0
2008,12,18,4,1009,1010,1217,1215,WN,1702,N328SW,128,125,115,2,-1,MCO,IAD,758,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1720,1720,1945,1925,YV,2699,N920FJ,145,125,113,20,0,BDL,CLT,644,18,14,0,,0,0,0,20,0,0
2008,10,3,5,557,600,712,720,MQ,4304,N656MQ,75,80,60,-8,-3,EVV,ORD,273,9,6,0,,0,NA,NA,NA,NA,NA
2008,11,2,7,1142,1154,1253,1300,CO,522,N16647,71,66,50,-7,-12,MSY,IAH,305,7,14,0,,0,NA,NA,NA,NA,NA
2008,6,22,7,838,845,1002,1008,B6,262,N630JB,84,83,63,-6,-7,LGB,SMF,387,4,17,0,,0,NA,NA,NA,NA,NA
2008,11,27,4,727,725,1039,1020,AA,2455,N4XCAA,252,235,236,19,2,ORD,PHX,1440,5,11,0,,0,0,0,19,0,0
2008,4,2,3,1350,1357,1440,1438,NW,1745,N773NC,50,41,19,2,-7,DTW,LAN,74,5,26,0,,0,NA,NA,NA,NA,NA
2008,9,17,3,1217,1220,1255,1315,MQ,3417,N622AE,38,55,27,-20,-3,DFW,CLL,164,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,3,4,1011,954,1459,1501,UA,3,N211UA,528,547,503,-2,17,ORD,OGG,4184,4,21,0,,0,NA,NA,NA,NA,NA
2008,10,24,5,1930,1921,2023,2008,NW,180,N357NW,53,47,27,15,9,MEM,LIT,129,6,20,0,,0,9,0,6,0,0
2008,9,3,3,1534,1525,1726,1747,CO,1527,N37287,172,202,159,-21,9,BWI,IAH,1235,6,7,0,,0,NA,NA,NA,NA,NA
2008,7,7,1,2112,2025,2244,2152,US,199,N303AW,92,87,67,52,47,SJC,LAS,386,8,17,0,,0,0,0,5,0,47
2008,3,3,1,830,823,840,845,UA,1296,N825UA,70,82,47,-5,7,DAY,ORD,240,4,19,0,,0,NA,NA,NA,NA,NA
2008,9,1,1,1310,1315,1555,1600,AA,498,N4WBAA,105,105,84,-5,-5,COS,DFW,592,10,11,0,,0,NA,NA,NA,NA,NA
2008,8,10,7,2107,2040,130,47,B6,707,N589JB,263,247,197,43,27,JFK,SJU,1597,5,61,0,,0,27,0,16,0,0
2008,11,13,4,NA,1435,NA,1600,DL,1704,N951DL,NA,85,NA,NA,NA,ATL,CVG,373,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,6,26,4,650,700,725,732,YV,1941,N27314,35,32,24,-7,-10,OGG,HNL,100,4,7,0,,0,NA,NA,NA,NA,NA
2008,7,24,4,NA,1100,NA,1223,B6,1191,N249JB,NA,83,NA,NA,NA,JFK,ACK,199,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,10,10,5,1020,1020,1120,1117,YV,2871,N37178,60,57,32,3,0,YUM,PHX,160,8,20,0,,0,NA,NA,NA,NA,NA
2008,5,20,2,1254,1300,1407,1413,XE,1204,N16510,73,73,52,-6,-6,EWR,IAD,213,6,15,0,,0,NA,NA,NA,NA,NA
2008,6,23,1,1444,1450,1604,1615,MQ,3702,N635AE,80,85,61,-11,-6,CRP,DFW,354,12,7,0,,0,NA,NA,NA,NA,NA
2008,12,13,6,1723,1725,1952,1958,CO,1847,N59630,149,153,125,-6,-2,MCO,CLE,895,7,17,0,,0,NA,NA,NA,NA,NA
2008,4,7,1,2244,2250,2333,2350,UA,710,N841UA,49,60,34,-17,-6,SFO,RNO,192,3,12,0,,0,NA,NA,NA,NA,NA
2008,3,5,3,806,745,847,755,WN,1425,N326SW,101,70,53,52,21,CMH,MDW,284,3,45,0,,0,21,0,31,0,0
2008,9,18,4,1649,1632,1811,1800,EV,4902,N900EV,82,88,58,11,17,ROA,ATL,357,10,14,0,,0,NA,NA,NA,NA,NA
2008,7,20,7,1219,1218,1329,1340,DL,1577,N951DL,130,142,117,-11,1,ATL,SAT,874,3,10,0,,0,NA,NA,NA,NA,NA
2008,12,17,3,605,614,638,644,HA,204,N477HA,33,30,20,-6,-9,LIH,HNL,102,6,7,0,,0,NA,NA,NA,NA,NA
2008,8,22,5,1929,1930,16,25,OO,6256,N766SK,167,175,152,-9,-1,LAX,SAT,1210,4,11,0,,0,NA,NA,NA,NA,NA
2008,5,31,6,2002,1910,2053,2012,AS,69,N792AS,111,122,96,41,52,SEA,KTN,680,3,12,0,,0,0,0,0,0,41
2008,1,9,3,1905,1840,2157,2151,UA,1264,N330UA,112,131,93,6,25,ORD,MHT,843,3,16,0,,0,NA,NA,NA,NA,NA
2008,10,22,3,1700,1705,1822,1827,OH,6390,N597SW,82,82,58,-5,-5,CHA,CVG,278,6,18,0,,0,NA,NA,NA,NA,NA
2008,8,22,5,2005,2012,2206,2202,US,528,N819AW,121,110,80,4,-7,PHX,RNO,601,5,36,0,,0,NA,NA,NA,NA,NA
2008,11,14,5,2032,2035,2148,2155,WN,290,N340LV,76,80,64,-7,-3,PVD,BWI,328,4,8,0,,0,NA,NA,NA,NA,NA
2008,4,28,1,1820,1815,2019,2004,DL,676,N933DL,119,109,86,15,5,RSW,ATL,515,16,17,0,,0,0,0,15,0,0
2008,10,8,3,2200,2150,2348,2337,YV,7235,N513MJ,108,107,81,11,10,IAD,ATL,533,9,18,0,,0,NA,NA,NA,NA,NA
2008,9,12,5,753,720,1104,1044,NW,1702,N358NW,131,144,107,20,33,MSP,DCA,931,6,18,0,,0,20,0,0,0,0
2008,11,9,7,1507,1512,1558,1609,9E,2903,87189E,51,57,36,-11,-5,DTW,SBN,157,2,13,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1254,1259,1328,1325,FL,377,N995AT,94,86,78,3,-5,ATL,MSY,425,5,11,0,,0,NA,NA,NA,NA,NA
2008,4,22,2,638,645,739,739,XE,2137,N13538,61,54,42,0,-7,LFT,IAH,201,9,10,0,,0,NA,NA,NA,NA,NA
2008,6,14,6,2047,2055,2205,2215,YV,2886,N956LR,78,80,54,-10,-8,RNO,LAS,345,10,14,0,,0,NA,NA,NA,NA,NA
2008,12,10,3,2115,2115,2157,2210,WN,2438,N293WN,42,55,36,-13,0,SJC,RNO,188,3,3,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1709,1715,2008,2009,US,408,N832AW,119,114,85,-1,-6,SFO,PHX,651,10,24,0,,0,NA,NA,NA,NA,NA
2008,4,28,1,1056,1105,1202,1229,US,524,N828AW,186,204,166,-27,-9,MSP,PHX,1276,6,14,0,,0,NA,NA,NA,NA,NA
2008,10,29,3,1433,1425,1608,1604,NW,807,N593NW,215,219,189,4,8,MSP,SEA,1399,6,20,0,,0,NA,NA,NA,NA,NA
2008,2,25,1,2131,2130,2208,2225,WN,1948,N762SW,97,115,81,-17,1,SLC,LAX,590,6,10,0,,0,NA,NA,NA,NA,NA
2008,9,26,5,1903,1910,2022,2044,OO,6501,N967SW,79,94,60,-22,-7,OAK,LAX,337,8,11,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1329,1325,1545,1555,WN,994,N247WN,136,150,126,-10,4,BWI,TPA,842,3,7,0,,0,NA,NA,NA,NA,NA
2008,8,5,2,621,620,744,748,AS,68,N780AS,143,148,123,-4,1,SEA,JNU,909,3,17,0,,0,NA,NA,NA,NA,NA
2008,5,27,2,1741,1740,1904,1910,FL,876,N957AT,83,90,67,-6,1,BTV,BWI,408,6,10,0,,0,NA,NA,NA,NA,NA
2008,12,17,3,2200,2145,2345,2331,NW,597,N526US,225,226,207,14,15,MSP,PDX,1426,4,14,0,,0,NA,NA,NA,NA,NA
2008,2,12,2,2121,2000,2226,2130,WN,2122,N773SA,125,150,115,56,81,TPA,STL,869,2,8,0,,0,0,0,0,0,56
2008,5,1,4,2127,2130,2332,2340,WN,3064,N655WN,125,130,113,-8,-3,MCO,BWI,787,5,7,0,,0,NA,NA,NA,NA,NA
2008,6,19,4,1145,1130,1251,1249,US,1731,N445US,126,139,104,2,15,PHL,ORD,678,5,17,0,,0,NA,NA,NA,NA,NA
2008,4,17,4,1644,1645,1747,1749,OO,6003,N923SW,63,64,49,-2,-1,DEN,RAP,301,3,11,0,,0,NA,NA,NA,NA,NA
2008,2,6,3,1311,1304,1459,1455,DL,622,N752AT,108,111,85,4,7,PBI,ATL,545,10,13,0,,0,NA,NA,NA,NA,NA
2008,7,21,1,1941,1940,2109,2135,WN,99,N219WN,148,175,134,-26,1,DEN,SEA,1024,5,9,0,,0,NA,NA,NA,NA,NA
2008,9,19,5,1845,1850,2036,2045,MQ,3451,N918AE,111,115,93,-9,-5,DFW,CMI,693,2,16,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,1650,1645,2002,2000,AA,1062,N509AA,132,135,116,2,5,STL,MCO,880,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,1154,1200,1445,1449,FL,383,N166AT,111,109,94,-4,-6,MLI,ATL,633,8,9,0,,0,NA,NA,NA,NA,NA
2008,2,14,4,1552,1555,1815,1830,AS,478,N303AS,143,155,124,-15,-3,SEA,PSP,987,5,14,0,,0,NA,NA,NA,NA,NA
2008,11,10,1,1509,1505,1744,1750,EV,5229,N922EV,155,165,137,-6,4,PVD,ATL,903,7,11,0,,0,NA,NA,NA,NA,NA
2008,11,23,7,756,757,1053,1059,B6,37,N603JB,177,182,135,-6,-1,JFK,PBI,1028,11,31,0,,0,NA,NA,NA,NA,NA
2008,10,19,7,1755,1752,1942,1955,NW,547,N314US,167,183,140,-13,3,PHL,MSP,980,3,24,0,,0,NA,NA,NA,NA,NA
2008,5,14,3,634,625,754,744,XE,2231,N13935,80,79,61,10,9,JAN,IAH,351,5,14,0,,0,NA,NA,NA,NA,NA
